Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap,MCap_USD_B,log_MCap,Exchange_Name,Country_RU,has_mcap,has_price,has_volume,has_isic,Revenue,Revenue_Growth,Net_Income,Free_Cash_Flow,Profit_Margin,FCF_Margin,Is_Profitable,PE_Ratio,Dividend_Yield,Cluster,PCA1,PCA2
Indonesia,IDX,AREA,PT Dunia Virtual Online Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,316.0,118900.0,802513879040.0,0.050157117439999996,27.411014986554925,IDX,Индонезия,1,1,1,True,63870000000.0,25.28,8730000000.0,5220000000.0,13.66838891498356,8.172851103804604,1.0,,,5,0.5605530177569817,-0.16904979873045098
Indonesia,IDX,ARGO,Argo Pantes Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,C,Manufacturing,INDONESIA,,870.0,11300.0,2761674981376.0,0.17260468633599999,28.64685848889219,IDX,Индонезия,1,1,1,True,108520000000.0,8.35,-15420000000.0,54190000000.0,-14.209362329524511,49.935495761150015,0.0,,,3,0.6286951156216548,0.8604542412161014
Indonesia,IDX,ARII,Atlas Resources Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,274.0,21200.0,1027500015616.0,0.06421875097600001,27.658149798514856,IDX,Индонезия,1,1,1,True,6300000000000.0,31.63,123010000000.0,-10400000000.0,1.9525396825396824,-0.16507936507936508,1.0,,,7,0.7004533438502119,-0.08336928226353446
Indonesia,IDX,ARKA,PT Arkha Jayanti Persada Tbk.,Perindustrian,Mesin,C,Manufacturing,INDONESIA,,32.0,816900.0,64000000000.0,0.004,24.882148920306083,IDX,Индонезия,1,1,1,True,154250000000.0,34.88,3870000000.0,-4630000000.0,2.5089141004862237,-3.00162074554295,1.0,,,3,0.09549349234406586,0.7938598919545327
Indonesia,IDX,ARKO,PT Arkora Hydro Tbk.,Infrastruktur,Utilitas Listrik,D,"Electricity, gas, steam and air conditioning supply",INDONESIA,,6400.0,2006000.0,18742369058816.0,1.1713980661760002,30.56180780197488,IDX,Индонезия,1,1,1,True,332840000000.0,63.56,48920000000.0,-108400000000.0,14.697752673957456,-32.56820093738733,1.0,,,2,1.0600887522087148,-0.05576874747066318
Indonesia,IDX,ARMY,PT Armidian Karyatama Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,50.0,38700.0,450312503296.0,0.028144531456,26.833207630459615,IDX,Индонезия,1,1,1,True,,,,,,,,,,0,0.5005652376382722,-0.27160751848908044
Indonesia,IDX,ARNA,Arwana Citramulia Tbk,Perindustrian,Produk & Perlengkapan Bangunan,C,Manufacturing,INDONESIA,,515.0,1339000.0,3620438278144.0,0.226277392384,28.917616205748185,IDX,Индонезия,1,1,1,True,2880000000000.0,14.1,412250000000.0,407380000000.0,14.31423611111111,14.145138888888889,1.0,,,3,0.6670429487047713,0.8652437033600151
Indonesia,IDX,ARTA,Arthavest Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,3070.0,151900.0,1371289681920.0,0.08570560512,27.946772786618507,IDX,Индонезия,1,1,1,True,92640000000.0,3.1,4770000000.0,9820000000.0,5.148963730569949,10.600172711571677,1.0,,,7,0.6914587009798464,-0.08327550606783689
Indonesia,IDX,ARTI,Ratu Prabu Energi Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,2.0,0.0,15680000000.0,0.00098,23.475651851868673,IDX,Индонезия,1,1,0,True,,,,,,,,,,7,0.10807970814782172,-0.15735393472355308
Indonesia,IDX,ARTO,PT Bank Jago Tbk.,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,1385.0,1554900.0,19197943873536.0,1.1998714920959999,30.58582429930775,IDX,Индонезия,1,1,1,True,1830000000000.0,23.3,241820000000.0,-5038360000000.0,13.214207650273224,-275.32021857923496,1.0,,,10,1.1218071171675827,-0.06305370465438795
