Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap,MCap_USD_B,log_MCap,Exchange_Name,Country_RU,has_mcap,has_price,has_volume,has_isic,Revenue,Revenue_Growth,Net_Income,Free_Cash_Flow,Profit_Margin,FCF_Margin,Is_Profitable,PE_Ratio,Dividend_Yield,Cluster
Indonesia,IDX,DGIK,Nusa Konstruksi Enjiniring Tbk,Infrastruktur,Konstruksi Bangunan,F,Construction,INDONESIA,,119.0,2277500.0,611773120512.0,0.038235820032,27.139627332608143,IDX,Индонезия,1,1,1,True,885190000000.0,60.6,60880000000.0,-220970000000.0,6.877619494119906,-24.963002293292966,1.0,,,0
Indonesia,IDX,DGNS,PT Diagnos Laboratorium Utama Tbk,Kesehatan,Penyedia Jasa Kesehatan,Q,Human health and social work activities,INDONESIA,,284.0,804900.0,354999992320.0,0.02218749952,26.595383604788022,IDX,Индонезия,1,1,1,True,157990000000.0,-1.65,-2370000000.0,-6140000000.0,-1.5000949427178936,-3.8863219191088048,0.0,,,0
Indonesia,IDX,DGWG,PT Delta Giri Wacana Tbk,Barang Baku,Barang Kimia,A,"Agriculture, forestry and fishing",INDONESIA,,360.0,13141600.0,2117647073280.0,0.13235294208,28.38132671715511,IDX,Индонезия,1,1,1,True,3610000000000.0,14.94,188830000000.0,-277350000000.0,5.230747922437673,-7.6828254847645425,1.0,,,0
Indonesia,IDX,DIGI,PT Arkadia Digital Media Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,33.0,862200.0,53624995840.0,0.00335156224,24.705281136618833,IDX,Индонезия,1,1,1,True,52520000000.0,0.77,619980000.0,-109220000.0,1.1804645849200304,-0.20795887281035794,1.0,,,0
Indonesia,IDX,DILD,Intiland Development Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,127.0,11251700.0,1316463443968.0,0.08227896524799999,27.905970047907427,IDX,Индонезия,1,1,1,True,2270000000000.0,-10.28,-197620000000.0,589670000000.0,-8.705726872246695,25.976651982378858,0.0,,,0
Indonesia,IDX,DIVA,PT Distribusi Voucher Nusantara Tbk,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,124.0,2586600.0,173598457856.0,0.010849903616,25.88001075581523,IDX,Индонезия,1,1,1,True,3570000000000.0,-15.36,1470000000.0,51680000000.0,0.041176470588235294,1.4476190476190476,1.0,,,0
Indonesia,IDX,DKFT,Central Omega Resources Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,700.0,13355400.0,3859440205824.0,0.241215012864,28.981543264490305,IDX,Индонезия,1,1,1,True,1740000000000.0,36.66,519010000000.0,838450000000.0,29.82816091954023,48.1867816091954,1.0,,,0
Indonesia,IDX,DKHH,PT Cipta Sarana Medika Tbk,Kesehatan,Penyedia Jasa Kesehatan,Q,Human health and social work activities,INDONESIA,,61.0,2967200.0,155550007296.0,0.009721875456,25.77023310719459,IDX,Индонезия,1,1,1,True,134190000000.0,34.76,3540000000.0,-16410000000.0,2.638050525374469,-12.22892913033758,1.0,,,0
Indonesia,IDX,DLTA,Delta Djakarta Tbk,Barang Konsumen Primer,Minuman,C,Manufacturing,INDONESIA,,1930.0,85000.0,1545272033280.0,0.09657950208,28.066221084099556,IDX,Индонезия,1,1,1,True,648260000000.0,-4.19,141740000000.0,170020000000.0,21.86468392311727,26.22713108937772,1.0,,,0
Indonesia,IDX,DMAS,PT Puradelta Lestari Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,131.0,16517400.0,6313952673792.0,0.39462204211199997,29.473783010596282,IDX,Индонезия,1,1,1,True,1120000000000.0,-57.28,735630000000.0,-159670000000.0,65.68125,-14.256250000000001,1.0,,,0
Indonesia,IDX,DMMX,PT Digital Mediatama Maxima Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,183.0,1041200.0,1328476585984.0,0.083029786624,27.915053977590517,IDX,Индонезия,1,1,1,True,755610000000.0,-42.84,23650000000.0,26010000000.0,3.129921520361033,3.442251955373804,1.0,,,0
Indonesia,IDX,DMND,PT Diamond Food Indonesia Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,635.0,25200.0,6012407906304.0,0.37577549414399997,29.424846434204284,IDX,Индонезия,1,1,1,True,10680000000000.0,10.77,405930000000.0,130650000000.0,3.8008426966292133,1.223314606741573,1.0,,,0
Indonesia,IDX,DNAR,PT Bank Oke Indonesia Tbk.,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,129.0,858400.0,2157123993600.0,0.1348202496,28.399796965967138,IDX,Индонезия,1,1,1,True,480830000000.0,45.39,140320000000.0,-1562170000000.0,29.182871285069567,-200.0,1.0,,,1
Indonesia,IDX,DNET,PT Indoritel Makmur Internasional Tbk.,Keuangan,Perusahaan Holding & Investasi,S,Other service activities,INDONESIA,,8975.0,5200.0,127301396201472.0,7.956337262592,32.47757858923594,IDX,Индонезия,1,1,1,True,1590000000000.0,12.32,1170000000000.0,-781640000000.0,73.58490566037736,-49.15974842767296,1.0,,,0
Indonesia,IDX,DOID,PT BUMA Internasional Grup Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,254.0,4904700.0,1868721029120.0,0.11679506432,28.256275371153198,IDX,Индонезия,1,1,1,True,26480000000000.0,-10.9,-1768660000000.0,-171960000000.0,-6.679229607250756,-0.6493957703927492,0.0,,,0
Indonesia,IDX,DOOH,PT Era Media Sejahtera Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,123.0,79290100.0,951883595776.0,0.059492724736,27.581708590917245,IDX,Индонезия,1,1,1,True,167110000000.0,5.13,2670000000.0,-40260000000.0,1.5977499850397943,-24.091915504757345,1.0,,,0
Indonesia,IDX,DOSS,PT Global Sukses Digital Tbk,Barang Konsumen Non-Primer,Barang Elektronik Konsumen,I,Accommodation and food service activities,INDONESIA,,160.0,1068000.0,275999981568.0,0.017249998848000003,26.34366663588095,IDX,Индонезия,1,1,1,True,714540000000.0,17.22,22040000000.0,31830000000.0,3.0845019173174353,4.45461415735998,1.0,,,0
Indonesia,IDX,DPNS,Duta Pertiwi Nusantara Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,310.0,272500.0,102650281984.0,0.006415642624,25.354593727450933,IDX,Индонезия,1,1,1,True,29900000000.0,-65.74,8310000000.0,-16400000000.0,27.792642140468228,-54.84949832775919,1.0,,,0
Indonesia,IDX,DPUM,PT Dua Putra Utama Makmur Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,130.0,7416300.0,541390176256.0,0.033836886016,27.01740606888626,IDX,Индонезия,1,1,1,True,1190000000000.0,9.59,-37070000000.0,20180000000.0,-3.115126050420168,1.695798319327731,0.0,,,0
Indonesia,IDX,DRMA,PT Dharma Polimetal Tbk,Barang Konsumen Non-Primer,Komponen Otomotif,C,Manufacturing,INDONESIA,,970.0,811300.0,4564705607680.0,0.28529410048000003,29.149375138888306,IDX,Индонезия,1,1,1,True,5880000000000.0,10.53,587090000000.0,470540000000.0,9.98452380952381,8.002380952380953,1.0,,,0
Indonesia,IDX,DSFI,Dharma Samudera Fishing Ind. Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,86.0,6481300.0,159713656832.0,0.009982103552,25.796648404052775,IDX,Индонезия,1,1,1,True,626850000000.0,10.48,15180000000.0,4110000000.0,2.4216319693706625,0.6556592486240728,1.0,,,0
Indonesia,IDX,DSNG,PT Dharma Satya Nusantara Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,1385.0,3067900.0,14680782274560.0,0.91754889216,30.317560426152905,IDX,Индонезия,1,1,1,True,11890000000000.0,17.67,1600000000000.0,1040000000000.0,13.45668629100084,8.746846089150546,1.0,,,0
Indonesia,IDX,DSSA,Dian Swastatika Sentosa Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,61450.0,2800000.0,380331567874048.0,23.770722992128004,33.57206453523807,IDX,Индонезия,1,1,1,True,45780000000000.0,-15.75,3510000000000.0,794990000000.0,7.667103538663171,1.736544342507645,1.0,,,0
Indonesia,IDX,DUTI,Duta Pertiwi Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,4280.0,10000.0,7917999751168.0,0.494874984448,29.700159733186368,IDX,Индонезия,1,1,1,True,2920000000000.0,-29.79,340530000000.0,-119050000000.0,11.661986301369863,-4.077054794520548,1.0,,,0
Indonesia,IDX,DVLA,Darya-Varia Laboratoria Tbk,Kesehatan,Farmasi,C,Manufacturing,INDONESIA,,1610.0,10600.0,1803199971328.0,0.112699998208,28.2205839643313,IDX,Индонезия,1,1,1,True,2120000000000.0,-0.51,173090000000.0,82660000000.0,8.164622641509434,3.8990566037735848,1.0,,,0
Indonesia,IDX,DWGL,PT Dwi Guna Laksana Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,312.0,6265400.0,2886880198656.0,0.180430012416,28.691197518919786,IDX,Индонезия,1,1,1,True,3350000000000.0,-2.61,167730000000.0,259620000000.0,5.0068656716417905,7.749850746268656,1.0,,,0
Indonesia,IDX,DYAN,PT Dyandra Media International Tbk.,Perindustrian,Jasa Komersial,C,Manufacturing,INDONESIA,,81.0,1203500.0,346110099456.0,0.021631881216,26.57002276790741,IDX,Индонезия,1,1,1,True,1290000000000.0,-18.0,52210000000.0,122800000000.0,4.047286821705427,9.51937984496124,1.0,,,0
Indonesia,IDX,EAST,PT Eastparc Hotel Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,91.0,747100.0,375502897152.0,0.023468931072,26.651532023572233,IDX,Индонезия,1,1,1,True,97310000000.0,-6.04,32380000000.0,36180000000.0,33.275100195252286,37.18014592539307,1.0,,,0
Indonesia,IDX,ECII,PT Electronic City Indonesia Tbk.,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,200.0,363200.0,242976358400.0,0.0151860224,26.21622998501895,IDX,Индонезия,1,1,1,True,2340000000000.0,-4.08,-24870000000.0,73690000000.0,-1.0628205128205128,3.149145299145299,0.0,,,0
Indonesia,IDX,EDGE,PT Indointernet Tbk.,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,4790.0,111100.0,9676997525504.0,0.604812345344,29.90077279611832,IDX,Индонезия,1,1,1,True,842160000000.0,-17.57,137510000000.0,-601650000000.0,16.328251163674363,-71.44129381590196,1.0,,,0
Indonesia,IDX,EKAD,Ekadharma International Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,180.0,77900.0,628897480704.0,0.039306092544,27.16723409261092,IDX,Индонезия,1,1,1,True,527480000000.0,0.63,31510000000.0,75800000000.0,5.97368620611208,14.37021308864791,1.0,,,0
Indonesia,IDX,ELIT,PT Data Sinergitama Jaya Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,193.0,2916600.0,390626541568.0,0.024414158848000002,26.69101780384337,IDX,Индонезия,1,1,1,True,492310000000.0,14.75,29690000000.0,-4190000000.0,6.030752980845403,-0.8510897605167476,1.0,,,0
Indonesia,IDX,ELPI,PT Pelayaran Nasional Ekalya Purnamasari Tbk,Transportasi & Logistik,Logistik & Pengantaran,H,Transportation and storage,INDONESIA,,1400.0,2022900.0,10376799322112.0,0.648549957632,29.970593595645603,IDX,Индонезия,1,1,1,True,1070000000000.0,-8.07,262370000000.0,270650000000.0,24.52056074766355,25.294392523364483,1.0,,,0
Indonesia,IDX,ELSA,Elnusa Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,695.0,80365500.0,5072457564160.0,0.31702859776,29.2548465427484,IDX,Индонезия,1,1,1,True,14220000000000.0,7.44,688990000000.0,794130000000.0,4.845218002812939,5.584599156118143,1.0,,,0
Indonesia,IDX,ELTY,Bakrieland Development Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,40.0,60530000.0,1740876546048.0,0.108804784128,28.18540986440601,IDX,Индонезия,1,1,1,True,1370000000000.0,15.17,5350000000.0,152180000000.0,0.39051094890510946,11.108029197080292,1.0,,,0
Indonesia,IDX,EMAS,PT Merdeka Gold Resources Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,9500.0,209376400.0,139947977736192.0,8.746748608512002,32.572291881883444,IDX,Индонезия,1,1,1,True,1360000000.0,25.49,-407290000000.0,-2659790000000.0,-200.0,-200.0,0.0,,,2
Indonesia,IDX,EMDE,Megapolitan Developments Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,80.0,1510600.0,268000002048.0,0.016750000128,26.314252825099057,IDX,Индонезия,1,1,1,True,526750000000.0,-47.66,71700000000.0,-423520000000.0,13.611770289511153,-80.40246796392975,1.0,,,1
Indonesia,IDX,EMTK,Elang Mahkota Teknologi Tbk,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,795.0,61158100.0,48834029813760.0,3.0521268633600003,31.519448518013668,IDX,Индонезия,1,1,1,True,17280000000000.0,54.31,7460000000000.0,712650000000.0,43.1712962962963,4.124131944444445,1.0,,,0
Indonesia,IDX,ENAK,PT Champ Resto Indonesia Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,398.0,62400.0,862333370368.0,0.053895835648000004,27.482907773411373,IDX,Индонезия,1,1,1,True,1460000000000.0,-6.42,-38930000000.0,-24530000000.0,-2.6664383561643836,-1.68013698630137,0.0,,,0
Indonesia,IDX,ENRG,Energi Mega Persada Tbk,Energi,Minyak & Gas,B,Mining and quarrying,INDONESIA,,1405.0,80350500.0,37016452464640.0,2.31352827904,31.242383590946762,IDX,Индонезия,1,1,1,True,8500000000000.0,14.66,1330000000000.0,-219960000000.0,15.647058823529411,-2.587764705882353,1.0,,,0
Indonesia,IDX,ENZO,PT Morenzo Abadi Perkasa Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,60.0,12818400.0,129752834048.0,0.008109552128,25.588897201127665,IDX,Индонезия,1,1,1,True,381590000000.0,-34.69,-10270000000.0,-88590000000.0,-2.6913703189286933,-23.216017191226186,0.0,,,0
Indonesia,IDX,EPAC,PT Megalestari Epack Sentosaraya Tbk.,Barang Baku,Wadah & Kemasan,C,Manufacturing,INDONESIA,,42.0,2212400.0,138742792192.0,0.008671424512,25.655887640057838,IDX,Индонезия,1,1,1,True,160100000000.0,20.88,-10650000000.0,10300000000.0,-6.65209244222361,6.433479075577764,0.0,,,0
Indonesia,IDX,EPMT,Enseval Putera Megatrading Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,2330.0,17400.0,6311130955776.0,0.394445684736,29.473336008715616,IDX,Индонезия,1,1,1,True,32200000000000.0,5.36,758020000000.0,703350000000.0,2.3540993788819877,2.1843167701863355,1.0,,,0
Indonesia,IDX,ERAA,Erajaya Swasembada Tbk,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,372.0,15142400.0,5871456223232.0,0.366966013952,29.40112379791723,IDX,Индонезия,1,1,1,True,69040000000000.0,4.71,1030000000000.0,1480000000000.0,1.4918887601390498,2.1436848203939745,1.0,,,0
Indonesia,IDX,ERAL,PT Sinar Eka Selaras Tbk,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,324.0,5088700.0,1680750018560.0,0.10504687616,28.150261249338246,IDX,Индонезия,1,1,1,True,5700000000000.0,27.71,169120000000.0,-55590000000.0,2.967017543859649,-0.9752631578947368,1.0,,,0
Indonesia,IDX,ERTX,Eratex Djaja Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,I,Accommodation and food service activities,INDONESIA,,197.0,2607700.0,253448339456.0,0.015840521216,26.25842585008162,IDX,Индонезия,1,1,1,True,1960000000000.0,5.34,43720000000.0,57690000000.0,2.230612244897959,2.9433673469387753,1.0,,,0
Indonesia,IDX,ESIP,PT Sinergi Inti Plastindo Tbk.,Barang Baku,Wadah & Kemasan,G,Wholesale and retail trade,INDONESIA,,58.0,8486500.0,64377319424.0,0.004023582464,24.888027225168628,IDX,Индонезия,1,1,1,True,59360000000.0,-6.17,1370000000.0,4060000000.0,2.307951482479784,6.839622641509433,1.0,,,0
Indonesia,IDX,ESSA,ESSA Industries Indonesia Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,740.0,74529900.0,12747962056704.0,0.796747628544,30.176392536067535,IDX,Индонезия,1,1,1,True,4530000000000.0,-20.68,549460000000.0,1310000000000.0,12.12935982339956,28.918322295805737,1.0,,,0
Indonesia,IDX,ESTA,PT Esta Multi Usaha Tbk.,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,152.0,2476700.0,368653828096.0,0.023040864256,26.63312390542147,IDX,Индонезия,1,1,1,True,50030000000.0,-3.38,-5070000000.0,-29720000000.0,-10.133919648211073,-59.40435738556866,0.0,,,0
Indonesia,IDX,ESTI,Ever Shine Textile Industry Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,C,Manufacturing,INDONESIA,,123.0,4559800.0,247870668800.0,0.0154919168,26.236172950310465,IDX,Индонезия,1,1,1,True,448590000000.0,8.77,17350000000.0,25660000000.0,3.8676742682627787,5.720145344301033,1.0,,,0
Indonesia,IDX,EURO,PT Estee Gold Feet Tbk,Barang Konsumen Primer,Produk Perawatan Tubuh,C,Manufacturing,INDONESIA,,2030.0,3360800.0,5174117531648.0,0.323382345728,29.274689915253482,IDX,Индонезия,1,1,1,True,23200000000.0,-13.92,1520000000.0,10010000000.0,6.551724137931035,43.146551724137936,1.0,,,0
Indonesia,IDX,EXCL,PT XLSMART Telecom Sejahtera Tbk,Infrastruktur,Jasa Telekomunikasi Nirkabel,J,Information and communication,INDONESIA,,2960.0,46060600.0,53871594438656.0,3.366974652416,31.617624450078953,IDX,Индонезия,1,1,1,True,36430000000000.0,8.41,-429430000000.0,7940000000000.0,-1.1787812242657152,21.79522371671699,0.0,,,0
Indonesia,IDX,FAPA,PT FAP Agri Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,6550.0,1700.0,22826681630720.0,1.42666760192,30.758951214645112,IDX,Индонезия,1,1,1,True,7040000000000.0,25.42,990820000000.0,829170000000.0,14.074147727272726,11.777982954545454,1.0,,,0
Indonesia,IDX,FAST,PT Fast Food Indonesia Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,272.0,2209200.0,1229549469696.0,0.076846841856,27.83766893341421,IDX,Индонезия,1,1,1,True,4850000000000.0,-1.17,-479210000000.0,-662340000000.0,-9.88061855670103,-13.656494845360825,0.0,,,0
Indonesia,IDX,FASW,Fajar Surya Wisesa Tbk,Barang Baku,Wadah & Kemasan,C,Manufacturing,INDONESIA,,5450.0,100.0,17555842400256.0,1.097240150016,30.4964079107409,IDX,Индонезия,1,1,1,True,7940000000000.0,3.57,-1030580000000.0,-1209580000000.0,-12.979596977329974,-15.234005037783374,0.0,,,0
Indonesia,IDX,FILM,PT MD Entertainment Tbk,Barang Konsumen Non-Primer,Hiburan & Film,R,"Arts, entertainment and recreation",INDONESIA,,3610.0,4260700.0,39304113946624.0,2.456507121664,31.30235030990081,IDX,Индонезия,1,1,1,True,514300000000.0,21.29,-135620000000.0,-326640000000.0,-26.369823060470544,-63.511569123079916,0.0,,,0
Indonesia,IDX,FIMP,PT Fimperkasa Utama Tbk,Infrastruktur,Konstruksi Bangunan,F,Construction,INDONESIA,,69.0,35800.0,27600066560.0,0.00172500416,24.04108402126081,IDX,Индонезия,1,1,1,True,9870000000.0,338.49,2680000000.0,,27.152988855116515,,1.0,,,3
Indonesia,IDX,FIRE,PT Alfa Energi Investama Tbk.,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,133.0,4652900.0,196223303680.0,0.012263956480000001,26.002519152151887,IDX,Индонезия,1,1,1,True,433040000000.0,8.53,1600000000.0,18230000000.0,0.36948087936449286,4.209772769259191,1.0,,,0
Indonesia,IDX,FISH,FKS Multi Agro Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,795.0,196900.0,3816000061440.0,0.23850000384,28.970223885615216,IDX,Индонезия,1,1,1,True,19680000000000.0,-13.99,188140000000.0,352710000000.0,0.9559959349593496,1.7922256097560973,1.0,,,0
Indonesia,IDX,FITT,PT Hotel Fitra International Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,308.0,2449800.0,401715789824.0,0.025107236864,26.71901068504224,IDX,Индонезия,1,1,1,True,10570000000.0,-19.99,-7590000000.0,-16680000000.0,-71.8070009460738,-157.8051087984863,0.0,,,1
Indonesia,IDX,FLMC,PT Falmaco Nonwoven Industri Tbk,Barang Konsumen Primer,Produk Perawatan Tubuh,C,Manufacturing,INDONESIA,,138.0,1390400.0,107812495360.0,0.00673828096,25.40365940113441,IDX,Индонезия,1,1,1,True,21180000000.0,-55.05,-40450000000.0,-20780000000.0,-190.98205854579794,-98.11142587346554,0.0,,,2
Indonesia,IDX,FMII,Fortune Mate Indonesia Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,234.0,23800.0,1497599967232.0,0.09359999795200001,28.034884920789395,IDX,Индонезия,1,1,1,True,48090000000.0,75.29,23390000000.0,2530000000.0,48.637970472031604,5.260969016427532,1.0,,,0
Indonesia,IDX,FOLK,PT Multi Garam Utama Tbk.,Perindustrian,Perusahaan Holding Multi-sektor,S,Other service activities,INDONESIA,,352.0,4667700.0,1389745799168.0,0.086859112448,27.960141968050472,IDX,Индонезия,1,1,1,True,19880000000.0,-15.2,-15550000000.0,-1880000000.0,-78.21931589537223,-9.456740442655935,0.0,,,2
Indonesia,IDX,FOOD,PT Sentra Food Indonesia Tbk.,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,250.0,167800.0,162500001792.0,0.010156250112,25.813943849743897,IDX,Индонезия,1,1,1,True,88960000000.0,13.45,-17350000000.0,-8560000000.0,-19.503147482014388,-9.622302158273381,0.0,,,0
Indonesia,IDX,FORE,PT Fore Kopi Indonesia Tbk,Barang Konsumen Primer,Minuman,C,Manufacturing,INDONESIA,,505.0,9639200.0,4503771283456.0,0.281485705216,29.13593622471634,IDX,Индонезия,1,1,1,True,1350000000000.0,50.27,75980000000.0,65350000000.0,5.628148148148148,4.840740740740741,1.0,,,0
Indonesia,IDX,FORU,Fortune Indonesia Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,1035.0,556100.0,481506852864.0,0.030094178304,26.9001863004073,IDX,Индонезия,1,1,1,True,47700000000.0,27.35,-3750000000.0,-430240000.0,-7.861635220125786,-0.9019706498951782,0.0,,,0
Indonesia,IDX,FPNI,PT Lotte Chemical Titan Tbk.,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,370.0,2366800.0,2059573133312.0,0.128723320832,28.353519860418828,IDX,Индонезия,1,1,1,True,5350000000000.0,-12.77,3050000000.0,344650000000.0,0.05700934579439252,6.442056074766356,1.0,,,0
Indonesia,IDX,FUJI,PT Fuji Finance Indonesia Tbk.,Keuangan,Pembiayaan Konsumen,K,Financial and insurance activities,INDONESIA,,298.0,8316400.0,387400007680.0,0.02421250048,26.682723607743778,IDX,Индонезия,1,1,1,True,18930000000.0,107.96,12700000000.0,21260000000.0,67.0892762810354,112.30850501848917,1.0,,,0
Indonesia,IDX,FUTR,PT Futura Energi Global Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,220.0,11319400.0,1459821346816.0,0.091238834176,28.009335178967042,IDX,Индонезия,1,1,1,True,64490000000.0,-35.58,7760000000.0,21580000000.0,12.032873313692045,33.46255233369514,1.0,,,0
Indonesia,IDX,FWCT,PT Wijaya Cahaya Timber Tbk,Barang Baku,Perhutanan & Kertas,A,"Agriculture, forestry and fishing",INDONESIA,,123.0,2303400.0,241449009152.0,0.015090563072000001,26.209924145517636,IDX,Индонезия,1,1,1,True,1550000000000.0,28.71,71860000000.0,59730000000.0,4.636129032258064,3.8535483870967746,1.0,,,0
Indonesia,IDX,GDST,Gunawan Dianjaya Steel Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,99.0,141600.0,915007537152.0,0.05718797107200001,27.542198139512596,IDX,Индонезия,1,1,1,True,2320000000000.0,-13.37,102040000000.0,-229040000000.0,4.3982758620689655,-9.87241379310345,1.0,,,0
Indonesia,IDX,GDYR,Goodyear Indonesia Tbk,Barang Konsumen Non-Primer,Komponen Otomotif,C,Manufacturing,INDONESIA,,1145.0,148100.0,469449998336.0,0.029340624896000003,26.874827630106395,IDX,Индонезия,1,1,1,True,2890000000000.0,4.05,58550000000.0,-12710000000.0,2.0259515570934257,-0.43979238754325256,1.0,,,0
Indonesia,IDX,GEMA,Gema Grahasarana Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,I,Accommodation and food service activities,INDONESIA,,83.0,5809900.0,132800004096.0,0.008300000256,25.61211010483212,IDX,Индонезия,1,1,1,True,1470000000000.0,6.46,18590000000.0,94770000000.0,1.2646258503401362,6.446938775510204,1.0,,,0
Indonesia,IDX,GEMS,Golden Energy Mines Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,8075.0,36200.0,47500002066432.0,2.9687501291519998,31.491750870472973,IDX,Индонезия,1,1,1,True,40300000000000.0,-12.13,5010000000000.0,4110000000000.0,12.431761786600497,10.198511166253102,1.0,,,0
Indonesia,IDX,GGRM,Gudang Garam Tbk,Barang Konsumen Primer,Rokok,C,Manufacturing,INDONESIA,,14000.0,602700.0,26937233768448.0,1.6835771105280002,30.9245306004378,IDX,Индонезия,1,1,1,True,92090000000000.0,-17.11,1100000000000.0,3490000000000.0,1.1944836572917799,3.789770876316647,1.0,,,0
Indonesia,IDX,GGRP,PT Gunung Raja Paksi Tbk.,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,296.0,445200.0,3584967311360.0,0.22406045696000002,28.90777047176841,IDX,Индонезия,1,1,1,True,3840000000000.0,-43.09,-278060000000.0,131790000000.0,-7.241145833333333,3.4320312499999996,0.0,,,0
Indonesia,IDX,GHON,PT Gihon Telekomunikasi Indonesia Tbk,Infrastruktur,Jasa Telekomunikasi Nirkabel,J,Information and communication,INDONESIA,,1795.0,8500.0,987250032640.0,0.06170312704,27.618189170174706,IDX,Индонезия,1,1,1,True,210400000000.0,-1.53,85460000000.0,63510000000.0,40.61787072243346,30.18536121673004,1.0,,,0
Indonesia,IDX,GIAA,Garuda Indonesia (Persero) Tbk,Transportasi & Logistik,Maskapai Penerbangan,H,Transportation and storage,INDONESIA,,70.0,41337100.0,6403654680576.0,0.400228417536,29.487889987150684,IDX,Индонезия,1,1,1,True,54160000000000.0,-0.63,-2070050000000.0,2450000000000.0,-3.8221011816839,4.523633677991137,0.0,,,0
