Country,Exchange,Ticker,Full Company Name,ISIC_Section,Market_Cap_USD,Volume,turnover,KMeans,Hierarchical,GMM,DBSCAN
Malaysia,BURSA,MAYU,MAYU Berhad,C,13937777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,SPRING,SPRING Berhad,C,15242222.222222222,3121.0,0.0002047601691208631,0,1,0,0
Malaysia,BURSA,JOHAN,JOHAN Berhad,K,6488888.888888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,PMBTECH,PMBTECH Berhad,C,534417777.7777778,6029.0,1.1281436079970725e-05,0,1,0,0
Malaysia,BURSA,GBGAQRS,GBGAQRS Berhad,F,17526666.666666668,400.0,2.2822365918600226e-05,0,1,1,0
Malaysia,BURSA,EFFICEN,EFFICEN Berhad,C,16468888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,DPS,DPS Berhad,L,28640000.0,2019.0,7.049581005586593e-05,0,1,0,0
Malaysia,BURSA,LANDMRK,LANDMRK Berhad,C,14922222.222222222,319.0,2.137751303052867e-05,0,1,0,0
Malaysia,BURSA,CHOOBEE,CHOOBEE Berhad,C,21948888.888888888,697.0,3.1755593803786574e-05,0,1,0,0
Malaysia,BURSA,INCKEN,INCKEN Berhad,A,33193333.333333332,190.0,5.724040972082748e-06,0,1,0,0
Malaysia,BURSA,WTHORSE,WTHORSE Berhad,C,26666666.666666668,0.0,0.0,0,1,0,0
Malaysia,BURSA,L&PBHD,L&PBHD Berhad,C,10593333.333333334,250.0,2.3599748269351793e-05,0,1,0,0
Malaysia,BURSA,SSTEEL,SSTEEL Berhad,C,140104444.44444445,686.0,4.896347169571907e-06,0,1,0,0
Malaysia,BURSA,SEACERA,SEACERA Berhad,C,8295555.555555556,0.0,0.0,0,1,0,0
Malaysia,BURSA,DSR,DSR Berhad,A,85608888.8888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,CANONE,CANONE Berhad,C,67040000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,FBG,FBG Berhad,F,31491111.111111112,2370.0,7.52593324394891e-05,0,1,1,0
Malaysia,BURSA,GREENTEC,GREENTEC Berhad,C,35948888.88888889,200.0,5.563454286950609e-06,0,1,0,0
Malaysia,BURSA,PNEPCB,PNEPCB Berhad,C,4982222.222222222,301.0,6.041480820695808e-05,0,1,0,0
Malaysia,BURSA,AASIA,AASIA Berhad,A,12308888.888888888,10.0,8.124210146235783e-07,0,1,0,0
Malaysia,BURSA,PUNCAK,PUNCAK Berhad,F,17471111.111111112,2899.0,0.00016593106079877893,0,1,1,0
Malaysia,BURSA,GOPENG,GOPENG Berhad,A,68593333.33333333,67.0,9.76771309165128e-07,0,1,0,0
Malaysia,BURSA,SEALINK,SEALINK Berhad,H,33888888.88888889,15676.0,0.0004625704918032787,0,1,1,0
Malaysia,BURSA,SMTRACK,SMTRACK Berhad,J,2935555.5555555555,110.0,3.747161241483725e-05,0,1,0,0
Malaysia,BURSA,PENSONI,PENSONI Berhad,C,12940000.0,120.0,9.273570324574962e-06,0,1,0,0
Malaysia,BURSA,GCE,GCE Berhad,C,15322222.222222222,17.0,1.1094996374184192e-06,0,1,0,0
Malaysia,BURSA,POLYMER,POLYMER Berhad,C,19288888.888888888,1853.0,9.606566820276498e-05,0,1,0,0
Malaysia,BURSA,LEFORM,LEFORM Berhad,C,61544444.44444445,100.0,1.6248420292471564e-06,0,1,0,0
Malaysia,BURSA,AFUJIYA,AFUJIYA Berhad,C,10600000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,HEXRTL,HEXRTL Berhad,C,49877777.777777776,10191.0,0.00020431944753842728,0,1,0,0
Malaysia,BURSA,LIIHEN,LIIHEN Berhad,C,37200000.0,1602.0,4.306451612903226e-05,0,1,0,0
Malaysia,BURSA,XIN,XIN Berhad,C,24035555.555555556,3379.0,0.0001405833949704142,0,1,0,0
Malaysia,BURSA,CHUAN,CHUAN Berhad,C,8057777.777777778,39.0,4.840044125758411e-06,0,1,0,0
Malaysia,BURSA,FARLIM,FARLIM Berhad,L,5986666.666666667,0.0,0.0,0,1,0,0
Malaysia,BURSA,MICROLN,MICROLN Berhad,J,28597777.777777776,1422.0,4.9724143290076934e-05,0,1,0,0
Malaysia,BURSA,VERDANT,VERDANT Berhad,D,39973333.333333336,2519.0,6.301701134089392e-05,0,1,0,0
Malaysia,BURSA,MAXLAND,MAXLAND Berhad,C,8908888.888888888,1250.0,0.00014030930406585184,0,1,0,0
Malaysia,BURSA,IWCITY,IWCITY Berhad,L,46055555.55555555,8596.0,0.0001866441495778046,0,1,0,0
Malaysia,BURSA,WATTA,WATTA Berhad,C,6946666.666666667,0.0,0.0,0,1,0,0
Malaysia,BURSA,EKSONS,EKSONS Berhad,C,15691111.111111112,0.0,0.0,0,1,0,0
Malaysia,BURSA,MUIIND,MUIIND Berhad,C,35842222.222222224,47408.0,0.0013226858453716907,0,1,0,0
Malaysia,BURSA,COASTAL,COASTAL Berhad,D,140908888.8888889,799.0,5.670330710151556e-06,0,1,0,0
Malaysia,BURSA,TROP,TROP Berhad,L,709573333.3333334,1625.0,2.290108609868841e-06,0,1,0,0
Malaysia,BURSA,GCAP,GCAP Berhad,H,12751111.111111112,10968.0,0.0008601603346113628,0,1,1,0
Malaysia,BURSA,PHB,PHB Berhad,L,12024444.444444444,17247.0,0.0014343282202919979,0,1,0,0
Malaysia,BURSA,EVERGRN,EVERGRN Berhad,C,21631111.111111112,3710.0,0.00017151222519005548,0,1,0,0
Malaysia,BURSA,OWG,OWG Berhad,C,20395555.555555556,13085.0,0.0006415613423403792,0,1,0,0
Malaysia,BURSA,BCMALL,BCMALL Berhad,C,2260000.0,10728.0,0.004746902654867257,0,1,0,0
Malaysia,BURSA,JHM,JHM Berhad,J,43093333.333333336,4888.0,0.00011342821782178218,0,1,0,0
Malaysia,BURSA,PING,PING Berhad,C,17404444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,DNONCE,DNONCE Berhad,C,6753333.333333333,710.0,0.00010513326752221126,0,1,0,0
Malaysia,BURSA,PTRB,PTRB Berhad,C,36262222.222222224,8263.0,0.0002278679985292315,0,1,0,0
Malaysia,BURSA,PARKSON,PARKSON Berhad,C,45955555.55555555,2520.0,5.4835589941972924e-05,0,1,0,0
Malaysia,BURSA,SEDANIA,SEDANIA Berhad,C,7253333.333333333,21922.0,0.0030223345588235293,0,1,0,0
Malaysia,BURSA,BDB,BDB Berhad,L,14517777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,ENCORP,ENCORP Berhad,L,9148888.888888888,1.0,1.0930289045421424e-07,0,1,0,0
Malaysia,BURSA,TECHBASE,TECHBASE Berhad,C,5826666.666666667,57909.0,0.009938615560640731,0,1,0,0
Malaysia,BURSA,LAMBO,LAMBO Berhad,J,1711111.111111111,0.0,0.0,0,1,0,0
Malaysia,BURSA,SEEHUP,SEEHUP Berhad,H,12331111.111111112,0.0,0.0,0,1,1,0
Malaysia,BURSA,NP,NP Berhad,J,24444444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,JSSOLAR,JSSOLAR Berhad,D,14804444.444444446,458.0,3.093665565896127e-05,0,1,0,0
Malaysia,BURSA,XINHWA,XINHWA Berhad,H,7953333.333333333,321.0,4.0360435875943005e-05,0,1,1,0
Malaysia,BURSA,GREENYB,GREENYB Berhad,C,22168888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,1TECH,1TECH Berhad,J,342222.22222222225,0.0,0.0,0,1,0,0
Malaysia,BURSA,OCNCASH,OCNCASH Berhad,C,8113333.333333333,2143.0,0.0002641331142152835,0,1,0,0
Malaysia,BURSA,MUDA,MUDA Berhad,C,52535555.55555555,103.0,1.9605769637494186e-06,0,1,0,0
Malaysia,BURSA,S&FCAP,S&FCAP Berhad,C,10493333.333333334,1580.0,0.00015057179161372298,0,1,0,0
Malaysia,BURSA,LIENHOE,LIENHOE Berhad,L,12862222.222222222,400.0,3.1098825155494124e-05,0,1,0,0
Malaysia,BURSA,WANGZNG,WANGZNG Berhad,C,13742222.222222222,1.0,7.276843467011642e-08,0,1,0,0
Malaysia,BURSA,SDRED,SDRED Berhad,L,40244444.44444445,60.0,1.4908890115958032e-06,0,1,0,0
Malaysia,BURSA,SERNKOU,SERNKOU Berhad,C,206035555.55555555,0.0,0.0,0,1,0,0
Malaysia,BURSA,MIECO,MIECO Berhad,C,144444444.44444445,82.0,5.676923076923077e-07,0,1,0,0
Malaysia,BURSA,HWGB,HWGB Berhad,C,6304444.444444444,1439.0,0.0002282516743038421,0,1,0,0
Malaysia,BURSA,JAG,JAG Berhad,C,56188888.88888889,93448.0,0.0016631046074747874,0,1,0,0
Malaysia,BURSA,CYPARK,CYPARK Berhad,D,126166666.66666667,47352.0,0.0003753130779392338,0,1,0,0
Malaysia,BURSA,ARBB,ARBB Berhad,J,6944444.444444444,1537.0,0.00022132800000000002,0,1,0,0
Malaysia,BURSA,EIG,EIG Berhad,C,9751111.111111112,0.0,0.0,0,1,0,0
Malaysia,BURSA,AVI,AVI Berhad,C,14162222.222222222,259.0,1.8288090381296094e-05,0,1,0,0
Malaysia,BURSA,EURO,EURO Berhad,C,14755555.555555558,2160.0,0.00014638554216867466,0,1,0,0
Malaysia,BURSA,PLYTEC,PLYTEC Berhad,C,17508888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,MSTGOLF,MSTGOLF Berhad,C,32835555.555555556,1011.0,3.078979426096373e-05,0,1,0,0
Malaysia,BURSA,AWANTEC,AWANTEC Berhad,J,49155555.55555555,762.0,1.5501808318264017e-05,0,1,0,0
Malaysia,BURSA,ASB,ASB Berhad,C,39342222.222222224,13417.0,0.0003410330998644374,0,1,0,0
Malaysia,BURSA,KAMDAR,KAMDAR Berhad,C,8580000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,PERSTIM,PERSTIM Berhad,C,43320000.0,370.0,8.541089566020314e-06,0,1,0,0
Malaysia,BURSA,EKOVEST,EKOVEST Berhad,F,144975555.55555555,130975.0,0.00090342816413495,0,1,1,0
Malaysia,BURSA,INFOTEC,INFOTEC Berhad,J,30268888.888888888,306.0,1.0109389912634902e-05,0,1,0,0
Malaysia,BURSA,SINKUNG,SINKUNG Berhad,H,20000000.0,10.0,5e-07,0,1,1,0
Malaysia,BURSA,YBS,YBS Berhad,C,12240000.0,3520.0,0.00028758169934640525,0,1,0,0
Malaysia,BURSA,PERMAJU,PERMAJU Berhad,C,2175555.5555555555,1283.0,0.0005897344228804904,0,1,0,0
Malaysia,BURSA,TIMWELL,TIMWELL Berhad,C,17613333.333333332,10.0,5.677517032551098e-07,0,1,0,0
Malaysia,BURSA,PINEPAC,PINEPAC Berhad,A,15146666.666666666,2309.0,0.00015244278169014084,0,1,0,0
Malaysia,BURSA,HBGLOB,HBGLOB Berhad,C,6082222.222222222,1300.0,0.00021373766898063573,0,1,0,0
Malaysia,BURSA,BPROP,BPROP Berhad,C,283353333.3333333,5210.0,1.8386937392654638e-05,0,1,0,0
Malaysia,BURSA,GTRONIC,GTRONIC Berhad,J,30180000.0,16492.0,0.0005464546056991385,0,1,0,0
Malaysia,BURSA,BJCORP,BJCORP Berhad,C,360573333.3333333,22300.0,6.184594904411493e-05,0,1,0,0
Malaysia,BURSA,ECA,ECA Berhad,J,21231111.111111112,5973.0,0.00028133242620891774,0,1,0,0
Malaysia,BURSA,CNOUHUA,CNOUHUA Berhad,C,5937777.777777778,261.0,4.395583832335329e-05,0,1,0,0
Malaysia,BURSA,ASIAFLE,ASIAFLE Berhad,C,57922222.22222222,0.0,0.0,0,1,0,0
Malaysia,BURSA,PJBUMI,PJBUMI Berhad,C,47195555.55555555,3887.0,8.235945004237688e-05,0,1,0,0
Malaysia,BURSA,KNUSFOR,KNUSFOR Berhad,C,8635555.555555556,0.0,0.0,0,1,0,0
Malaysia,BURSA,YONGTAI,YONGTAI Berhad,L,14082222.222222222,2373.0,0.000168510336121193,0,1,0,0
Malaysia,BURSA,PAOS,PAOS Berhad,C,12077777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,SHH,SHH Berhad,C,27108888.888888888,1406.0,5.186490695958685e-05,0,1,0,0
Malaysia,BURSA,OLYMPIA,OLYMPIA Berhad,C,13646666.666666666,0.0,0.0,0,1,0,0
Malaysia,BURSA,PCHEM,PCHEM Berhad,C,8711111111.11111,195012.0,2.2386581632653064e-05,0,1,0,0
Malaysia,BURSA,ETA,ETA Berhad,C,21922222.222222224,635.0,2.8966041561074505e-05,0,1,0,0
Malaysia,BURSA,ADVENTA,ADVENTA Berhad,Q,8826666.666666666,0.0,0.0,0,1,0,0
Malaysia,BURSA,SAPRES,SAPRES Berhad,L,13251111.111111112,140.0,1.0565151769243668e-05,0,1,0,0
Malaysia,BURSA,KHJB,KHJB Berhad,C,9288888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,MTRONIC,MTRONIC Berhad,C,3402222.222222222,40.0,1.1757021554539518e-05,0,1,0,0
Malaysia,BURSA,BORNOIL,BORNOIL Berhad,C,33817777.777777776,137945.0,0.004079067551583651,0,1,0,0
Malaysia,BURSA,SUPERMX,SUPERMX Berhad,Q,203137777.7777778,48056.0,0.0002365685030411762,0,1,0,0
Malaysia,BURSA,EUROSP,EUROSP Berhad,C,30602222.222222224,91.0,2.9736402585142688e-06,0,1,0,0
Malaysia,BURSA,MQTECH,MQTECH Berhad,J,2517777.777777778,4781.0,0.0018988967343336273,0,1,0,0
Malaysia,BURSA,TCHONG,TCHONG Berhad,C,75413333.33333333,7503.0,9.949169024045262e-05,0,1,0,0
Malaysia,BURSA,XDL,XDL Berhad,C,2351111.111111111,702.0,0.0002985822306238185,0,1,0,0
Malaysia,BURSA,NIHSIN,NIHSIN Berhad,C,11811111.111111112,1510.0,0.00012784571966133583,0,1,0,0
Malaysia,BURSA,LUSTER,LUSTER Berhad,C,26868888.888888888,2000.0,7.443553055992061e-05,0,1,0,0
Malaysia,BURSA,ZANTAT,ZANTAT Berhad,C,12655555.555555556,281.0,2.2203687445127303e-05,0,1,0,0
Malaysia,BURSA,QUALITY,QUALITY Berhad,C,16486666.666666666,0.0,0.0,0,1,0,0
Malaysia,BURSA,CROESUS,CROESUS Berhad,J,4444444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,TALAMT,TALAMT Berhad,L,21022222.222222224,493.0,2.3451374207188158e-05,0,1,0,0
Malaysia,BURSA,CBIP,CBIP Berhad,C,121668888.8888889,10.0,8.219027962959581e-08,0,1,0,0
Malaysia,BURSA,NICE,NICE Berhad,C,32528888.888888888,26405.0,0.0008117399918021588,0,1,0,0
Malaysia,BURSA,VIS,VIS Berhad,J,11388888.888888888,1055.0,9.263414634146342e-05,0,1,0,0
Malaysia,BURSA,KIMHIN,KIMHIN Berhad,C,29566666.66666667,0.0,0.0,0,1,0,0
Malaysia,BURSA,ANCOMLB,ANCOMLB Berhad,H,7888888.888888889,0.0,0.0,0,1,1,0
Malaysia,BURSA,MEDIAC,MEDIAC Berhad,J,29417777.777777776,0.0,0.0,0,1,0,0
Malaysia,BURSA,WONG,WONG Berhad,C,8684444.444444444,926.0,0.0001066274309109519,0,1,0,0
Malaysia,BURSA,HEXCARE,HEXCARE Berhad,Q,19888888.888888888,1116.0,5.611173184357542e-05,0,1,0,0
Malaysia,BURSA,BINACOM,BINACOM Berhad,J,10742222.222222222,0.0,0.0,0,1,0,0
Malaysia,BURSA,SWSCAP,SWSCAP Berhad,C,7388888.888888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,EMETALL,EMETALL Berhad,C,23951111.111111112,0.0,0.0,0,1,0,0
Malaysia,BURSA,CHHB,CHHB Berhad,L,11584444.444444444,421.0,3.634183771340879e-05,0,1,0,0
Malaysia,BURSA,NTPM,NTPM Berhad,C,49920000.0,420.0,8.413461538461538e-06,0,1,0,0
Malaysia,BURSA,DGB,DGB Berhad,J,1835555.5555555555,272.0,0.00014818401937046006,0,1,0,0
Malaysia,BURSA,SAFETY,SAFETY Berhad,C,13477777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,HONGSENG,HONGSENG Berhad,J,12488888.888888888,4650.0,0.00037233096085409256,0,1,0,0
Malaysia,BURSA,JOE,JOE Berhad,C,3400000.0,648.0,0.00019058823529411766,0,1,0,0
Malaysia,BURSA,HUBLINE,HUBLINE Berhad,H,38133333.333333336,3393.0,8.897727272727272e-05,0,1,1,0
Malaysia,BURSA,YGL,YGL Berhad,J,4257777.777777778,136.0,3.194154488517745e-05,0,1,0,0
Malaysia,BURSA,FLBHD,FLBHD Berhad,C,12288888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,MERIDIAN,MERIDIAN Berhad,L,1688888.888888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,WCEHB,WCEHB Berhad,F,498713333.3333333,745.0,1.4938441589690805e-06,0,1,1,0
Malaysia,BURSA,HEVEA,HEVEA Berhad,C,16402222.222222222,132.0,8.04769001490313e-06,0,1,0,0
Malaysia,BURSA,CHEETAH,CHEETAH Berhad,C,12426666.666666666,301.0,2.4222103004291846e-05,0,1,0,0
Malaysia,BURSA,TTVHB,TTVHB Berhad,J,17586666.666666668,8500.0,0.0004833206974981046,0,1,0,0
Malaysia,BURSA,CAMAROE,CAMAROE Berhad,C,9900000.0,440.0,4.4444444444444447e-05,0,1,0,0
Malaysia,BURSA,YNHPROP,YNHPROP Berhad,L,27624444.444444444,2271.0,8.220979808543159e-05,0,1,0,0
Malaysia,BURSA,OVERSEA,OVERSEA Berhad,C,20264444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,SYSTECH,SYSTECH Berhad,J,25200000.0,49827.0,0.001977261904761905,0,1,0,0
Malaysia,BURSA,SANICHI,SANICHI Berhad,C,2191111.111111111,966.0,0.0004408722109533469,0,1,0,0
Malaysia,BURSA,PPB,PPB Berhad,C,3490108888.888889,13423.0,3.846011808609601e-06,0,1,0,0
Malaysia,BURSA,OPPSTAR,OPPSTAR Berhad,J,33493333.333333332,9932.0,0.0002965366242038217,0,1,0,0
Malaysia,BURSA,ARTRONIQ,ARTRONIQ Berhad,C,13962222.222222222,8338.0,0.0005971828744230464,0,1,0,0
Malaysia,BURSA,AIZO,AIZO Berhad,C,17711111.111111112,2507.0,0.0001415495608531995,0,1,0,0
Malaysia,BURSA,SERSOL,SERSOL Berhad,C,5364444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,MGRC,MGRC Berhad,Q,6373333.333333333,20.0,3.1380753138075313e-06,0,1,0,0
Malaysia,BURSA,FOCUS,FOCUS Berhad,C,14160000.0,7.0,4.943502824858757e-07,0,1,0,0
Malaysia,BURSA,MNC,MNC Berhad,J,3173333.3333333335,50.0,1.5756302521008403e-05,0,1,0,0
Malaysia,BURSA,ENGKAH,ENGKAH Berhad,C,4940000.0,334.0,6.761133603238867e-05,0,1,0,0
Malaysia,BURSA,SMILE,SMILE Berhad,Q,6726666.666666667,0.0,0.0,0,1,0,0
Malaysia,BURSA,HENGYUAN,HENGYUAN Berhad,D,192000000.0,218243.0,0.0011366822916666667,0,1,0,0
Malaysia,BURSA,P&O,P&O Berhad,K,37513333.333333336,305.0,8.130442509330016e-06,0,1,0,0
Malaysia,BURSA,G3,G3 Berhad,C,13835555.555555556,40.0,2.8911018310311595e-06,0,1,0,0
Malaysia,BURSA,XOX,XOX Berhad,J,6808888.888888889,207.0,3.040143603133159e-05,0,1,0,0
Malaysia,BURSA,RALCO,RALCO Berhad,C,12077777.777777778,25941.0,0.0021478288868445263,0,1,0,0
Malaysia,BURSA,MPAY,MPAY Berhad,J,14908888.888888888,0.0,0.0,0,1,0,0
Malaysia,BURSA,SG,SG Berhad,C,3471111.111111111,400.0,0.00011523687580025608,0,1,0,0
Malaysia,BURSA,ESAFE,ESAFE Berhad,C,4277777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,PERTAMA,PERTAMA Berhad,C,9251111.111111112,0.0,0.0,0,1,0,0
Malaysia,BURSA,COMPUGT,COMPUGT Berhad,C,20168888.888888888,23801.0,0.0011800848391361834,0,1,0,0
Malaysia,BURSA,AHB,AHB Berhad,C,6797777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,JCY,JCY Berhad,J,140973333.33333334,15762.0,0.00011180837983542986,0,1,0,0
Malaysia,BURSA,MAA,MAA Berhad,K,9962222.222222222,0.0,0.0,0,1,0,0
Malaysia,BURSA,REKATECH,REKATECH Berhad,C,2631111.111111111,40.0,1.5202702702702704e-05,0,1,0,0
Malaysia,BURSA,NETX,NETX Berhad,J,8337777.777777778,290.0,3.478144989339019e-05,0,1,0,0
Malaysia,BURSA,AURO,AURO Berhad,C,20513333.333333332,809.0,3.94377640558986e-05,0,1,0,0
Malaysia,BURSA,PINEAPP,PINEAPP Berhad,J,8731111.111111112,2884.0,0.0003303130567574446,0,1,0,0
Malaysia,BURSA,ALCOM,ALCOM Berhad,C,21493333.333333332,1.0,4.652605459057072e-08,0,1,0,0
Malaysia,BURSA,EVD,EVD Berhad,J,2993333.3333333335,0.0,0.0,0,1,0,0
Malaysia,BURSA,VINVEST,VINVEST Berhad,J,5384444.444444444,1672.0,0.0003105241436236071,0,1,0,0
Malaysia,BURSA,LIONIND,LIONIND Berhad,C,23931111.111111112,5260.0,0.00021979756709072338,0,1,0,0
Malaysia,BURSA,MBN,MBN Berhad,C,9006666.666666666,19.0,2.1095484826054776e-06,0,1,0,0
Malaysia,BURSA,COMFORT,COMFORT Berhad,C,16840000.0,2067.0,0.00012274346793349168,0,1,0,0
Malaysia,BURSA,MTOUCHE,MTOUCHE Berhad,J,5148888.888888889,2200.0,0.0004272766508416055,0,1,0,0
Malaysia,BURSA,PARLO,PARLO Berhad,C,4675555.555555556,464.0,9.923954372623574e-05,0,1,0,0
Malaysia,BURSA,SCNWOLF,SCNWOLF Berhad,C,21717777.777777776,0.0,0.0,0,1,0,0
Malaysia,BURSA,IHB,IHB Berhad,F,11317777.777777778,420.0,3.710975849204791e-05,0,1,1,0
Malaysia,BURSA,VSOLAR,VSOLAR Berhad,J,4420000.0,18657.0,0.0042210407239819,0,1,0,0
Malaysia,BURSA,NOVAMSC,NOVAMSC Berhad,J,23924444.444444444,1500.0,6.269738064276426e-05,0,1,0,0
Malaysia,BURSA,BINTAI,BINTAI Berhad,C,29831111.111111112,45267.0,0.0015174426400476758,0,1,0,0
Malaysia,BURSA,POLYDM,POLYDM Berhad,C,8824444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,REVENUE,REVENUE Berhad,J,7395555.555555556,991.0,0.00013399939903846152,0,1,0,0
Malaysia,BURSA,DNEX,DNEX Berhad,J,197022222.2222222,29915.0,0.00015183566433566435,0,1,0,0
Malaysia,BURSA,PMCORP,PMCORP Berhad,C,9826666.666666666,40.0,4.07055630936228e-06,0,1,0,0
Malaysia,BURSA,TOMYPAK,TOMYPAK Berhad,C,16766666.666666666,110.0,6.560636182902584e-06,0,1,0,0
Malaysia,BURSA,BVLH,BVLH Berhad,F,5724444.444444444,0.0,0.0,0,1,1,0
Malaysia,BURSA,TFP,TFP Berhad,J,2884444.4444444445,5501.0,0.001907126348228043,0,1,0,0
Malaysia,BURSA,PENERGY,PENERGY Berhad,D,49693333.333333336,10052.0,0.00020228065468204989,0,1,0,0
Malaysia,BURSA,TDEX,TDEX Berhad,J,5904444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,SCIB,SCIB Berhad,C,20477777.777777776,331884.0,0.016207032013022246,0,1,0,0
Malaysia,BURSA,THETA,THETA Berhad,J,14417777.777777776,995.0,6.901202219482121e-05,0,1,0,0
Malaysia,BURSA,ENRA,ENRA Berhad,D,19797777.777777776,0.0,0.0,0,1,0,0
Malaysia,BURSA,MLAB,MLAB Berhad,J,1926666.6666666667,0.0,0.0,0,1,0,0
Malaysia,BURSA,JIANKUN,JIANKUN Berhad,L,5677777.777777778,11771.0,0.002073170254403131,0,1,0,0
Malaysia,BURSA,LKL,LKL Berhad,Q,2586666.6666666665,242.0,9.355670103092784e-05,0,1,0,0
Malaysia,BURSA,STRAITS,STRAITS Berhad,H,17680000.0,492.0,2.7828054298642533e-05,0,1,1,0
Malaysia,BURSA,PGB,PGB Berhad,D,13837777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,TURIYA,TURIYA Berhad,J,10166666.666666666,0.0,0.0,0,1,0,0
Malaysia,BURSA,KOMARK,KOMARK Berhad,C,2566666.6666666665,0.0,0.0,0,1,0,0
Malaysia,BURSA,JSB,JSB Berhad,C,31762222.222222224,40708.0,0.0012816483593367381,0,1,0,0
Malaysia,BURSA,KEYASIC,KEYASIC Berhad,J,9353333.333333334,901.0,9.632929436920884e-05,0,1,0,0
Malaysia,BURSA,XOXNET,XOXNET Berhad,C,7571111.111111111,0.0,0.0,0,1,0,0
Malaysia,BURSA,BTM,BTM Berhad,C,9773333.333333334,0.0,0.0,0,1,0,0
Malaysia,BURSA,ONEGLOVE,ONEGLOVE Berhad,C,16186666.666666666,46.0,2.841845140032949e-06,0,1,0,0
Malaysia,BURSA,OMESTI,OMESTI Berhad,J,41286666.666666664,77700.0,0.0018819635071855322,0,1,0,0
Malaysia,BURSA,WARISAN,WARISAN Berhad,C,10453333.333333334,17.0,1.6262755102040815e-06,0,1,0,0
Malaysia,BURSA,THRIVEN,THRIVEN Berhad,L,9115555.555555556,1.0,1.0970258410531448e-07,0,1,0,0
Malaysia,BURSA,CAREPLS,CAREPLS Berhad,Q,12022222.222222222,6298.0,0.0005238632162661738,0,1,0,0
Malaysia,BURSA,EDUSPEC,EDUSPEC Berhad,J,36466666.666666664,3056.0,8.380255941499086e-05,0,1,0,0
Malaysia,BURSA,LCTITAN,LCTITAN Berhad,C,210682222.2222222,122913.0,0.0005834047064035356,0,1,0,0
Malaysia,BURSA,GOCEAN,GOCEAN Berhad,C,3520000.0,2499.0,0.0007099431818181818,0,1,0,0
Malaysia,BURSA,JETSON,JETSON Berhad,C,7873333.333333333,500.0,6.350550381033023e-05,0,1,0,0
Malaysia,BURSA,ANNJOO,ANNJOO Berhad,C,86271111.1111111,15150.0,0.00017560919066508682,0,1,0,0
Malaysia,BURSA,D&O,D&O Berhad,J,141851111.1111111,106029.0,0.0007474668275030157,0,1,0,0
Malaysia,BURSA,HLT,HLT Berhad,C,6971111.111111111,2994.0,0.00042948677080012753,0,1,0,0
Malaysia,BURSA,MAG,MAG Berhad,C,73988888.8888889,1496.0,2.0219252139960953e-05,0,1,0,0
Malaysia,BURSA,MSM,MSM Berhad,C,131222222.22222222,3355.0,2.556731583403895e-05,0,1,0,0
Malaysia,BURSA,SOLUTN,SOLUTN Berhad,J,8100000.0,19582.0,0.002417530864197531,0,1,0,0
Malaysia,BURSA,INNITY,INNITY Berhad,J,4026666.6666666665,0.0,0.0,0,1,0,0
Malaysia,BURSA,EDGENTA,EDGENTA Berhad,C,194046666.66666666,752.0,3.875356443467207e-06,0,1,0,0
Malaysia,BURSA,FLEXI,FLEXI Berhad,C,8657777.777777778,610.0,7.045687885010267e-05,0,1,0,0
Malaysia,BURSA,HEXTECH,HEXTECH Berhad,H,535180000.0,248.0,4.633954931051235e-07,0,1,1,0
Malaysia,BURSA,GPACKET,GPACKET Berhad,J,20231111.111111112,381.0,1.883238137082601e-05,0,1,0,0
Malaysia,BURSA,KUCINGKO,KUCINGKO Berhad,J,8888888.888888888,718.0,8.077500000000001e-05,0,1,0,0
Malaysia,BURSA,MAGMA,MAGMA Berhad,C,114688888.8888889,19237.0,0.00016773202867661306,0,1,0,0
Malaysia,BURSA,SINARAN,SINARAN Berhad,C,15180000.0,1322.0,8.708827404479578e-05,0,1,0,0
Malaysia,BURSA,APB,APB Berhad,C,4691111.111111111,0.0,0.0,0,1,0,0
